110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 17000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 17000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 17001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 17001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 18000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 18001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 18001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 19000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 19000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 19001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 19001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 20000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 20001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 20001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 21000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 21000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 21001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 21001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 22000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 22001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 22001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 23000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 23000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 23001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 23001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 24000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 24001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 24001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 25000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 25000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 25001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 25001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 26000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 26001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 26001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 27000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 27000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 27001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 27001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 28000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 28001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 28001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 29000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 29000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 29001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 29001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 30000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 30001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 30001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 31000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 31000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 31001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 31001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 32000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 32001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 32001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 33000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 33000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 33001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 33001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 34000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 34001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 34001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 35000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 35000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 35001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 35001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 36000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 36001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 36001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 37000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 37000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 37001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 37001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 38000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 38001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 38001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 39000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 39000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 39001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 39001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 40000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 40001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 40001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 41000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 41000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 41001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 41001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 42000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 42001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 42001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 43000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 43000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 43001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 43001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 44000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 44001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 44001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 45000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 45000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 45001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 45001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 46000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 46001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 46001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 47000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 47000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 47001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 47001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 48000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 48001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 48001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 49000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 49000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 49001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 49001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 50000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 50001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 50001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 51000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 51000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 51001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 51001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 52000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 52001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 52001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 53000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 53000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 53001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 53001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 54000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 54001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 54001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 55000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 55000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 55001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 55001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 56000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 56001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 56001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 57000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 57000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 57001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 57001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 58000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 58001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 58001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 59000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 59000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 59001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 59001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 60000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 60001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 60001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 61000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 61000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 61001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 61001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 62000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 62001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 62001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 63000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 63000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 63001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 63001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 64000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 64001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 64001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 65000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 65000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 65001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 65001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 66000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 66001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 66001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 67000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 67000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 67001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 67001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 68000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 68001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 68001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 69000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 69000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 69001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 69001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 70000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 70001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 70001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 71000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 71000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 71001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 71001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 72000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 72001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 72001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 73000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 73000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 73001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 73001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 74000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 74001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 74001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 75000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 75000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 75001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 75001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 76000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 76001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 76001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 77000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 77000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 77001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 77001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 78000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 78001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 78001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 79000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 79000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 79001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 79001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 80000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 80001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 80001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 81000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 81000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 81001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 81001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 82000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 82001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 82001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 83000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 83000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 83001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 83001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 84000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 84001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 84001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 85000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 85000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 85001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 85001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 86000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 86001 ns
110011 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 86001 ns
110100 1111110 00000002 1 110100 05012000 0 0000000 00000000 1 1111111 0000000B 08 87000 ns
110100 1111110 00000002 1 110101 05012000 0 0000000 00000000 1 1111111 0000000B 08 87000 ns
110100 1111110 00000002 1 110101 03000033 0 0000000 00000000 1 1111111 0000000B 08 87001 ns
110100 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 87001 ns
110011 1111110 00000002 1 110011 03000033 0 0000000 00000000 1 1111111 0000000B 08 88000 ns
110011 1111110 00000002 1 110011 05012000 0 0000000 00000000 1 1111111 0000000B 08 88001 ns
